4750	7568	1
4802	9894	1
7569	7574	0
7570	7574	0
7572	7574	0
7571	7574	0
7569	7572	0
7570	7572	0
7571	7572	0
7569	7571	0
7570	7571	0
3836	7588	0
7587	7717	1
4651	4776	-1
7569	7570	0
174	9297	-1
4621	9533	-1
7655	7710	-1
7655	7709	-1
7655	7708	-1
7656	7708	-1
3356	9534	-1
7596	7616	-1
9406	9407	1
10227	4621	1
9338	9439	0
9345	9439	0
4621	9486	-1
9500	9901	1
7540	9520	-1
9416	9539	-1
4621	9546	-1
15412	9304	-1
17479	4621	1
7540	9242	-1
24071	7629	1
174	17726	-1
10232	7540	1
10223	17765	-1
4621	9903	-1
24515	9430	1
7470	7596	1
1273	9498	-1
6762	9498	-1
3356	9498	-1
17660	2119	0
17660	2603	0
17660	2818	0
17660	6067	0
17660	8553	0
15830	17660	0
16082	17660	0
17660	21396	0
17660	25061	0
17660	25178	0
17660	29527	0
17660	34442	0
17660	44654	0
17660	38004	-1
132232	17660	1
17452	9670	1
4821	7717	1
31055	9298	1
17408	24031	-1
17408	9346	-1
10223	18099	-1
174	18106	-1
18005	9670	1
9497	9670	1
174	18119	-1
18119	3257	1
3786	7470	-1
18179	4747	1
18200	45345	-1
17480	18200	1
9416	9924	-1
7717	9341	-1
17996	7717	1
18410	9924	1
1273	4788	-1
3356	4788	-1
132003	23905	1
10223	23922	-1
18413	4747	1
10223	24017	-1
18403	24035	-1
10223	24037	-1
23951	7717	1
174	24218	-1
18063	24220	1
24220	38598	-1
15412	24247	-1
24198	7717	1
24201	7717	1
1273	24203	-1
24206	4800	1
24206	7717	1
24207	7717	1
18355	7717	1
24211	7717	1
24522	7717	1
24523	7717	1
24525	7717	1
24530	7717	1
24532	7717	1
24534	7717	1
24536	7717	1
24538	7717	1
38144	7717	1
38146	7717	1
38148	7717	1
38150	7717	1
38153	7717	1
38159	7717	1
38162	7717	1
38165	7717	1
38171	7717	1
38211	7717	1
38494	7717	1
38506	7717	1
38511	7717	1
38524	7717	1
38527	7717	1
38750	7717	1
38753	7717	1
38754	7717	1
38761	7717	1
38763	7717	1
38766	7717	1
38768	7717	1
38769	7717	1
38771	7717	1
38777	7717	1
38778	7717	1
38781	7717	1
45146	7717	1
45298	7717	1
45302	7717	1
46029	7717	1
46049	7717	1
46054	7717	1
55669	7717	1
55673	7717	1
55679	7717	1
55688	7717	1
55699	7717	1
58369	7717	1
58477	7717	1
58499	7717	1
58553	7717	1
58556	7717	1
58557	7717	1
58816	7717	1
58818	7717	1
58820	7717	1
59135	7717	1
59139	7717	1
59140	7717	1
59155	7717	1
59160	7717	1
59275	7717	1
59279	7717	1
59285	7717	1
59287	7717	1
59288	7717	1
63490	7717	1
63493	7717	1
63509	7717	1
63873	7717	1
63884	7717	1
64301	7717	1
131713	7717	1
131735	7717	1
131738	7717	1
131748	7717	1
131749	7717	1
131778	7717	1
132642	7717	1
132660	7717	1
132664	7717	1
132670	7717	1
132678	7717	1
133344	7717	1
133347	7717	1
133349	7717	1
133355	7717	1
133803	7717	1
133812	7717	1
133828	7717	1
134622	7717	1
135449	7717	1
135450	7717	1
135464	7717	1
135468	7717	1
135477	7717	1
135484	7717	1
136052	7717	1
136076	7717	1
136082	7717	1
136093	7717	1
136102	7717	1
136112	7717	1
136113	7717	1
136126	7717	1
136127	7717	1
136831	7717	1
136834	7717	1
136835	7717	1
136841	7717	1
136842	7717	1
136857	7717	1
136865	7717	1
136872	7717	1
136879	7717	1
136882	7717	1
137286	7717	1
137301	7717	1
137331	7717	1
137356	7717	1
137368	7717	1
138047	7717	1
138061	7717	1
24043	6808	1
24474	45170	1
24482	61955	0
38217	45170	-1
10217	38149	-1
174	38496	-1
10217	38777	-1
45147	55818	1
45147	9002	1
174	45147	-1
15412	45224	-1
45286	4800	1
45292	4800	1
15412	45630	-1
3257	45630	-1
174	17639	-1
45834	47886	1
3356	45204	-1
133398	55536	1
4800	55653	-1
174	55803	-1
4800	55666	-1
31708	56038	-1
133840	55685	-1
174	55685	-1
174	56172	-1
4800	55695	-1
3257	56286	-1
4800	58385	-1
4800	58403	-1
4800	58480	-1
4800	58485	-1
174	58552	-1
58552	9002	1
3257	58601	-1
174	58601	-1
5511	58601	-1
58629	6762	1
132404	198504	1
132404	198381	1
133206	59204	-1
59349	7506	1
45634	63502	-1
132536	286	1
135325	61138	1
135375	137952	-1
131244	13127	1
10223	132256	-1
133206	141034	-1
64313	9002	1
23704	7492	0
136838	174	1
137071	174	1
137331	58820	1
138322	28910	1
138322	51346	1
24452	7492	0
138608	58820	-1
139240	49544	1
139610	30938	1
134094	43260	1
134094	174	1
134512	174	1
131675	41108	1
140577	174	1
10972	6579	-1
611	7860	0
26206	394995	1
393607	394995	1
26806	27628	-1
22950	26806	1
2682	806	-1
26806	397335	-1
15290	27324	-1
174	18650	-1
11608	23265	-1
16880	3356	1
14999	5015	1
25767	3356	1
18441	3356	1
14126	3356	1
174	33540	-1
13745	3356	1
14453	46478	-1
22652	46720	-1
21513	3257	1
174	21833	-1
14270	21570	1
17149	174	1
17149	3257	1
17149	3356	1
3356	36582	-1
174	21570	-1
15290	21570	-1
21570	3257	1
22652	22964	0
22964	46609	0
22964	26227	0
22964	26413	0
22964	6280	0
22964	8304	0
3356	46964	-1
174	36273	-1
19750	3356	1
1257	19750	0
19750	9002	0
19750	22691	0
15290	20365	-1
14799	3356	1
22652	3257	1
22652	3356	1
22652	4469	-1
22652	6280	0
14866	22652	1
22652	26480	-1
22652	29820	-1
22652	30180	-1
22652	40864	-1
22652	40957	-1
22652	46095	-1
22652	46609	0
3356	46191	-1
3356	53448	-1
174	22414	-1
22414	3356	1
5577	6647	-1
174	7311	-1
174	46571	-1
11179	174	1
174	36225	-1
36225	395114	-1
174	54002	-1
174	23368	-1
174	6082	-1
3356	4878	-1
174	23226	-1
20154	3356	1
13620	3356	1
174	46642	-1
174	30633	-1
174	62500	-1
62500	62935	1
18888	3356	1
174	62739	-1
174	22820	-1
174	32338	-1
14576	32338	1
23374	6598	1
174	47020	-1
174	393384	-1
14576	49063	1
174	40657	-1
40864	5769	1
14866	393523	-1
393523	55073	0
174	53321	-1
3257	53321	-1
174	35928	-1
3356	35928	-1
393622	46632	1
19626	32020	1
260	40517	-1
14866	55073	0
174	394380	-1
174	394619	-1
174	17403	-1
174	62489	-1
174	394368	-1
174	394346	-1
3257	394346	-1
174	46657	-1
12132	174	1
3303	40262	-1
10587	396202	-1
20205	3356	1
174	63447	-1
174	396313	-1
174	32212	-1
27553	3356	1
27553	3257	1
18704	3356	1
174	395309	-1
3257	395309	-1
174	396422	-1
174	36472	-1
13524	3257	1
174	63152	-1
3257	63300	-1
397113	8220	1
174	397113	-1
3257	63140	-1
26225	3356	1
3257	396158	-1
174	46437	-1
174	33044	-1
19117	30528	1
174	30317	-1
174	30432	-1
64224	7784	1
397949	398236	1
174	33412	-1
174	396850	-1
12220	3356	1
174	393909	-1
174	46154	-1
174	398240	-1
1448	174	1
1403	174	1
174	63452	-1
3257	63452	-1
174	22937	-1
174	40076	-1
14363	32331	-1
174	394678	-1
10971	174	1
174	32220	-1
174	32867	-1
394099	46115	-1
174	31875	-1
3257	63399	-1
394574	63399	1
174	46475	-1
3257	46475	-1
174	394109	-1
398343	49392	1
32708	56976	-1
174	32708	-1
174	22422	-1
174	47027	-1
174	26292	-1
200430	395839	1
38994	395839	1
204154	395839	1
213119	395839	1
174	394973	-1
3257	394973	-1
174	64228	-1
174	396141	-1
32478	3257	1
32408	3356	1
36794	46598	-1
174	46598	-1
15206	174	1
15206	3257	1
174	22444	-1
14116	174	1
174	30447	-1
30447	3356	1
174	63186	-1
174	55243	-1
14363	174	1
174	398479	-1
174	32413	-1
212715	398373	1
212569	398373	1
212768	398373	1
174	393892	-1
12033	393892	-1
393892	398201	-1
174	398946	-1
15146	3257	1
174	22113	-1
22113	398305	-1
174	32890	-1
3257	397143	-1
206628	397143	1
213201	397143	1
174	396919	-1
174	1820	-1
1820	3257	1
1820	6881	0
1820	47627	0
1820	50817	0
1820	31210	0
1820	29076	0
1820	43409	-1
1820	209115	-1
1820	24872	-1
1820	25398	-1
1820	29062	-1
1820	24725	-1
1820	20897	-1
15800	1820	1
1820	31360	-1
1820	49662	-1
1820	24703	-1
1820	28994	-1
1820	198647	-1
1820	51016	-1
1820	29067	-1
1820	212730	-1
1820	33851	-1
1820	48683	-1
1820	197781	-1
1820	41478	-1
1820	25165	-1
1820	50581	-1
1820	59781	-1
1820	59939	-1
15738	1820	1
1820	56716	-1
1820	43139	-1
1820	199440	-1
1820	64481	-1
1820	56435	-1
1820	57031	-1
1820	64454	-1
1820	64455	-1
1820	50594	-1
1820	64418	-1
1820	49461	-1
1820	57197	-1
1820	48919	-1
1820	48440	-1
1820	41305	-1
1820	41987	-1
1820	206963	-1
1820	202969	-1
1820	198505	-1
1820	206907	-1
1820	202404	-1
1820	210294	-1
1820	28724	-1
1820	210071	-1
1820	24700	-1
1820	24593	-1
1820	198720	-1
1820	8461	-1
1820	51500	-1
1820	49747	-1
1820	206638	-1
1820	200000	-1
1820	62017	-1
1820	44629	-1
1820	209002	-1
1820	30886	-1
1820	42350	-1
1820	29574	-1
1820	48560	-1
1820	212962	-1
1820	61297	-1
1820	212343	-1
174	29852	-1
397573	398803	-1
174	397573	-1
20764	63034	0
28186	63034	0
44053	63034	0
42473	63034	0
196610	63034	0
42473	62499	0
11478	3257	1
11478	46609	0
19151	6536	-1
19151	41420	-1
174	262819	-1
174	18656	-1
16818	174	1
14205	174	1
17112	174	1
174	19771	-1
11382	174	1
174	22402	-1
174	22424	-1
174	22202	-1
174	22316	-1
101	17200	-1
17054	3356	1
23633	9601	1
14779	3356	1
30515	7784	1
14781	3356	1
13987	3356	1
14777	3356	1
174	5690	-1
10310	5430	0
22351	3356	1
6762	8966	-1
5430	8966	0
11647	174	1
11647	6539	1
11647	19446	-1
24290	7522	1
18875	5769	1
1970	3794	0
19158	19955	-1
174	19313	-1
29820	5769	1
22291	3356	1
14492	3356	1
14492	3257	1
22205	3356	1
11013	3356	1
7664	7665	-1
101	3356	1
101	11537	1
101	2044	0
101	18530	0
101	3401	-1
3786	6730	0
18759	3786	0
3786	5669	0
15412	3786	0
174	21724	-1
14454	174	1
14454	3356	1
174	21581	-1
21581	3356	1
27385	3356	1
174	27385	-1
11290	6280	0
15313	19158	1
22958	3356	1
13768	3257	1
13768	3356	1
15290	26753	-1
15290	33164	-1
3257	33164	-1
33164	54191	-1
11537	32440	-1
10886	11537	1
29925	3356	1
174	2711	-1
1982	3356	1
5769	852	0
15290	852	0
5769	6280	0
15290	6280	0
46609	6280	0
19108	3356	1
19158	3356	1
19158	21713	-1
30180	5769	1
22573	33594	0
14280	3356	1
10996	174	1
10996	15290	1
10996	376	0
174	26312	-1
31789	3356	1
10019	2519	1
23616	2519	1
24280	2519	1
13625	29909	1
3356	714	-1
7522	9618	-1
174	54555	-1
3257	62955	-1
11342	174	1
174	22781	-1
24989	59662	-1
14112	3356	1
32286	3257	1
15247	174	1
15247	3356	1
19318	3356	1
55907	7506	1
58649	7506	1
16713	174	1
11528	15372	1
11528	42973	1
2707	3356	1
29909	3584	-1
3257	3584	-1
23631	23641	1
17666	3257	1
37907	7506	1
21677	5769	1
46618	5769	1
25827	5769	1
30466	5769	1
4540	5769	1
19515	5769	1
15128	174	1
15128	3257	1
10474	5713	1
22070	394497	1
3257	60038	-1
3257	8001	-1
174	8001	-1
174	63213	-1
3257	63213	-1
3209	35501	-1
21473	35501	-1
23304	3356	1
174	23304	-1
30170	36811	-1
30170	393387	-1
1258	30170	1
395663	46609	1
134785	206819	1
21859	3257	1
16685	264823	-1
22691	36304	-1
22691	27486	-1
17304	22691	1
22691	39943	-1
13732	22691	1
22691	63118	-1
14672	174	1
14672	22691	1
174	22691	-1
22691	2603	0
22691	5462	0
22691	6667	0
22691	6730	0
22691	8359	0
22691	9002	0
11243	22691	1
15412	22691	0
22633	22691	1
22691	24753	0
22691	30562	-1
22691	40362	-1
22691	44654	0
174	22633	-1
16532	376	0
16532	29909	1
2603	45204	0
3257	394308	-1
174	394308	-1
11404	3356	1
3257	36187	-1
36187	49544	1
11071	6315	0
22591	6315	0
20216	3257	1
376	46609	0
3257	46609	-1
3257	8100	-1
174	8100	-1
13359	22645	-1
19037	3257	1
174	264409	-1
174	394232	-1
204772	2852	1
23336	3356	1
11081	27748	-1
395662	396287	-1
22645	6362	-1
3257	54301	-1
3356	6517	-1
26008	3257	1
13767	3356	1
174	267613	-1
19515	3257	1
19515	36648	-1
174	64208	-1
22645	3257	1
22645	30674	-1
22645	54700	-1
174	37100	-1
3257	37100	-1
13855	20298	-1
174	54103	-1
3257	54103	-1
14453	174	1
3356	6130	-1
174	29802	-1
29802	3356	1
29802	6762	1
174	393417	-1
174	32100	-1
3257	56647	-1
174	56647	-1
33182	3356	1
174	33182	-1
33182	49544	1
33182	50300	1
23576	3257	1
174	23576	-1
30467	57259	1
3257	4250	-1
3356	40539	-1
13984	174	1
3356	36994	-1
14941	174	1
174	33390	-1
11081	23520	1
15294	174	1
32775	3356	1
174	394497	-1
3257	394497	-1
27647	3356	1
395662	396866	-1
